Date	Sales Rep	Product	Revenue
8/4/2017	Hyman Irish	Honda	21283
1/11/2017	Rudolf Eason	Toyota	16502
3/28/2017	Quentin Johns	Honda	25496
12/28/2017	Yulanda Mireles	Chevy	39178
8/3/2017	Earleen Milam	Toyota	19225
6/30/2017	Zona Otis	Toyota	17527
3/24/2017	Ernie Pettigrew	Chevy	29785
1/7/2017	Towanda Pemberton	Toyota	20857
10/1/2017	Adelina Oglesby	Honda	38048
2/28/2017	Adelina Oglesby	Ford	49508
5/22/2017	Earleen Milam	Chevy	50752
10/8/2017	Hyman Irish	Honda	36039
7/8/2017	Evelynn Mckee	Ford	14981
12/24/2017	Rudolf Eason	Ford	51313
12/4/2017	Timika Poe	Honda	32836
5/21/2017	Hyman Irish	Honda	30627
3/10/2017	Julianna Kunz	Honda	17708
1/5/2017	Julianna Kunz	Honda	20544
6/1/2017	Earleen Milam	Chevy	36027
5/20/2017	Louetta Maloney	Toyota	23938
6/19/2017	Timika Poe	Honda	13910
7/10/2017	Zona Otis	Toyota	19536
5/27/2017	Yulanda Mireles	Ford	25524
3/5/2017	Zona Otis	Chevy	18072
12/8/2017	Timika Poe	Honda	26885
1/26/2017	Evelynn Mckee	Toyota	32144
10/7/2017	Cami Goodson	Honda	37127
1/20/2017	Kurtis Osorio	Ford	49219
7/15/2017	Zona Otis	Chevy	37053
1/25/2017	Adelina Oglesby	Honda	27235
5/8/2017	Zona Otis	Toyota	16746
5/5/2017	Kurtis Osorio	Chevy	47593
11/15/2017	Quentin Johns	Ford	52689
7/6/2017	Ernie Pettigrew	Honda	15737
1/18/2017	Adelina Oglesby	Ford	15644
11/30/2017	Timika Poe	Toyota	34149
1/10/2017	Zona Otis	Honda	23266
5/20/2017	Ernie Pettigrew	Ford	28798
12/19/2017	Yulanda Mireles	Honda	13389
8/21/2017	Zona Otis	Chevy	42716
2/9/2017	Timika Poe	Toyota	26044
6/26/2017	Julianna Kunz	Toyota	19863
6/25/2017	Cami Goodson	Chevy	18819
10/6/2017	Zona Otis	Toyota	16198
6/11/2017	Ernie Pettigrew	Chevy	51252
12/6/2017	Adelina Oglesby	Toyota	26847
1/7/2017	Julianna Kunz	Toyota	30507
10/17/2017	Earleen Milam	Honda	19297
9/26/2017	Ernie Pettigrew	Ford	31668
6/5/2017	Quentin Johns	Chevy	53995
11/29/2017	Louetta Maloney	Toyota	20456
5/25/2017	Earleen Milam	Honda	30989
4/5/2017	Cami Goodson	Honda	21252
3/29/2017	Rudolf Eason	Honda	13419
8/6/2017	Timika Poe	Ford	20871
10/24/2017	Timika Poe	Honda	19025
7/8/2017	Earleen Milam	Ford	32991
7/13/2017	Zona Otis	Ford	60213
7/6/2017	Ernie Pettigrew	Chevy	17468
11/2/2017	Earleen Milam	Chevy	43254
3/29/2017	Evelynn Mckee	Ford	21708
6/29/2017	Adelina Oglesby	Honda	15445
6/30/2017	Rudolf Eason	Honda	13859
10/4/2017	Hyman Irish	Toyota	29173
4/21/2017	Cami Goodson	Honda	29615
5/29/2017	Kurtis Osorio	Chevy	54632
3/26/2017	Ernie Pettigrew	Honda	37782
5/21/2017	Earleen Milam	Toyota	29134
6/3/2017	Louetta Maloney	Toyota	29548
10/29/2017	Kurtis Osorio	Chevy	38569
7/19/2017	Cami Goodson	Ford	63048
4/13/2017	Earleen Milam	Honda	35641
12/12/2017	Ernie Pettigrew	Toyota	23272
6/13/2017	Cami Goodson	Toyota	31828
5/3/2017	Towanda Pemberton	Honda	36737
8/25/2017	Zona Otis	Honda	20158
9/12/2017	Zona Otis	Chevy	44156
8/20/2017	Louetta Maloney	Toyota	16228
2/5/2017	Rudolf Eason	Chevy	31359
11/2/2017	Cami Goodson	Honda	17926
10/30/2017	Cami Goodson	Honda	21636
10/23/2017	Kurtis Osorio	Honda	15618
11/16/2017	Louetta Maloney	Toyota	30056
2/17/2017	Hyman Irish	Chevy	19559
7/25/2017	Evelynn Mckee	Toyota	31017
12/13/2017	Hyman Irish	Honda	30699
6/3/2017	Quentin Johns	Chevy	33297
5/23/2017	Ernie Pettigrew	Chevy	41173
8/17/2017	Zona Otis	Honda	31308
11/11/2017	Cami Goodson	Chevy	34976
12/1/2017	Earleen Milam	Honda	27234
12/13/2017	Yulanda Mireles	Chevy	37657
10/5/2017	Towanda Pemberton	Honda	32256
2/24/2017	Adelina Oglesby	Chevy	24782
5/3/2017	Cami Goodson	Honda	35273
1/18/2017	Earleen Milam	Honda	17834
6/13/2017	Adelina Oglesby	Toyota	23574
5/28/2017	Kurtis Osorio	Chevy	25130
6/19/2017	Hyman Irish	Ford	44053
6/19/2017	Rudolf Eason	Chevy	52797
2/7/2017	Zona Otis	Chevy	44597
10/16/2017	Towanda Pemberton	Ford	30199
3/9/2017	Rudolf Eason	Chevy	46287
10/28/2017	Hyman Irish	Honda	34612
5/15/2017	Evelynn Mckee	Toyota	28367
6/13/2017	Julianna Kunz	Ford	22771
9/11/2017	Yulanda Mireles	Ford	27733
4/3/2017	Hyman Irish	Toyota	34799
12/11/2017	Zona Otis	Ford	54517
4/10/2017	Rudolf Eason	Ford	18411
8/19/2017	Louetta Maloney	Toyota	30966
10/2/2017	Julianna Kunz	Honda	25757
12/27/2017	Timika Poe	Toyota	23953
4/20/2017	Hyman Irish	Chevy	38743
1/12/2017	Rudolf Eason	Chevy	48905
11/18/2017	Julianna Kunz	Toyota	18337
2/1/2017	Ernie Pettigrew	Toyota	22998
12/13/2017	Louetta Maloney	Honda	29881
10/25/2017	Cami Goodson	Honda	25050
12/20/2017	Yulanda Mireles	Honda	22463
5/13/2017	Zona Otis	Honda	14662
12/1/2017	Towanda Pemberton	Chevy	21141
10/26/2017	Yulanda Mireles	Toyota	16881
9/20/2017	Yulanda Mireles	Ford	46624
2/23/2017	Evelynn Mckee	Chevy	36705
9/28/2017	Adelina Oglesby	Chevy	24547
8/11/2017	Adelina Oglesby	Chevy	37361
7/26/2017	Adelina Oglesby	Chevy	26956
2/5/2017	Evelynn Mckee	Toyota	31025
11/11/2017	Rudolf Eason	Ford	20463
11/13/2017	Julianna Kunz	Toyota	30356
2/28/2017	Louetta Maloney	Ford	60633
9/1/2017	Adelina Oglesby	Ford	50850
3/24/2017	Rudolf Eason	Chevy	30167
11/24/2017	Yulanda Mireles	Honda	37321
11/9/2017	Kurtis Osorio	Toyota	33375
3/24/2017	Adelina Oglesby	Ford	45141
5/22/2017	Hyman Irish	Ford	62097
12/13/2017	Towanda Pemberton	Honda	19779
8/22/2017	Hyman Irish	Toyota	34521
9/21/2017	Evelynn Mckee	Ford	37217
9/7/2017	Quentin Johns	Honda	36488
12/12/2017	Towanda Pemberton	Ford	18392
6/9/2017	Zona Otis	Toyota	33997
8/10/2017	Adelina Oglesby	Toyota	34421
7/15/2017	Ernie Pettigrew	Honda	17961
7/19/2017	Rudolf Eason	Honda	26312
11/1/2017	Earleen Milam	Toyota	25105
6/3/2017	Timika Poe	Toyota	24755
4/5/2017	Kurtis Osorio	Honda	28539
8/17/2017	Julianna Kunz	Toyota	26670
4/20/2017	Hyman Irish	Honda	36369
12/24/2017	Hyman Irish	Ford	18790
10/18/2017	Adelina Oglesby	Honda	26400
2/2/2017	Evelynn Mckee	Toyota	28972
12/10/2017	Yulanda Mireles	Chevy	17760
12/24/2017	Evelynn Mckee	Toyota	33264
4/25/2017	Ernie Pettigrew	Ford	25006
10/6/2017	Earleen Milam	Chevy	30940
7/4/2017	Earleen Milam	Toyota	26176
8/31/2017	Timika Poe	Ford	28549
8/6/2017	Towanda Pemberton	Toyota	23773
11/8/2017	Ernie Pettigrew	Ford	31508
10/9/2017	Quentin Johns	Toyota	25243
3/16/2017	Yulanda Mireles	Chevy	41303
1/29/2017	Ernie Pettigrew	Chevy	43657
6/12/2017	Zona Otis	Ford	50423
7/9/2017	Louetta Maloney	Toyota	24944
6/26/2017	Julianna Kunz	Honda	22683
3/29/2017	Evelynn Mckee	Toyota	22527
11/1/2017	Earleen Milam	Ford	29627
3/21/2017	Timika Poe	Toyota	29300
5/7/2017	Rudolf Eason	Chevy	43963
8/2/2017	Ernie Pettigrew	Toyota	24021
4/10/2017	Hyman Irish	Ford	31191
12/6/2017	Louetta Maloney	Ford	31875
5/10/2017	Zona Otis	Honda	23956
12/31/2017	Zona Otis	Honda	13955
3/28/2017	Louetta Maloney	Chevy	41292
6/28/2017	Adelina Oglesby	Toyota	23775
10/19/2017	Rudolf Eason	Chevy	46497
1/6/2017	Towanda Pemberton	Ford	38967
3/28/2017	Louetta Maloney	Ford	38562
11/25/2017	Kurtis Osorio	Chevy	33127
12/22/2017	Towanda Pemberton	Toyota	31732
12/7/2017	Ernie Pettigrew	Honda	22136
8/25/2017	Quentin Johns	Honda	18701
12/5/2017	Rudolf Eason	Ford	62645
12/18/2017	Ernie Pettigrew	Chevy	37601
10/11/2017	Hyman Irish	Honda	21992
8/21/2017	Earleen Milam	Toyota	25328
11/23/2017	Hyman Irish	Toyota	24201
6/22/2017	Hyman Irish	Toyota	27921
3/30/2017	Rudolf Eason	Honda	17186
9/4/2017	Rudolf Eason	Honda	29822
3/17/2017	Adelina Oglesby	Honda	13433
11/26/2017	Yulanda Mireles	Ford	49536
11/23/2017	Louetta Maloney	Ford	55009
5/9/2017	Timika Poe	Toyota	21651
8/30/2017	Julianna Kunz	Ford	63265
5/15/2017	Louetta Maloney	Toyota	23794
10/18/2017	Towanda Pemberton	Honda	27925
11/13/2017	Timika Poe	Honda	30866
7/4/2017	Towanda Pemberton	Chevy	45565
9/24/2017	Quentin Johns	Honda	28524
6/15/2017	Adelina Oglesby	Toyota	18808
2/20/2017	Earleen Milam	Ford	43608
3/8/2017	Kurtis Osorio	Honda	18007
1/16/2017	Evelynn Mckee	Honda	17854
12/20/2017	Yulanda Mireles	Honda	38090
11/3/2017	Earleen Milam	Honda	32249
4/15/2017	Julianna Kunz	Ford	64784
12/1/2017	Louetta Maloney	Toyota	29673
7/9/2017	Timika Poe	Toyota	32374
8/4/2017	Earleen Milam	Ford	44727
8/30/2017	Quentin Johns	Honda	22330
10/23/2017	Julianna Kunz	Ford	47021
9/12/2017	Towanda Pemberton	Honda	23561
5/4/2017	Adelina Oglesby	Chevy	33842
9/2/2017	Evelynn Mckee	Ford	59916
4/22/2017	Zona Otis	Honda	36221
2/7/2017	Rudolf Eason	Chevy	26874
5/9/2017	Rudolf Eason	Toyota	24428
8/30/2017	Quentin Johns	Toyota	26142
8/10/2017	Julianna Kunz	Toyota	30636
8/19/2017	Adelina Oglesby	Honda	32516
2/2/2017	Adelina Oglesby	Chevy	46603
4/10/2017	Towanda Pemberton	Toyota	32682
4/26/2017	Evelynn Mckee	Honda	19939
11/1/2017	Ernie Pettigrew	Honda	21488
8/3/2017	Hyman Irish	Ford	24816
4/30/2017	Adelina Oglesby	Toyota	23268
12/12/2017	Rudolf Eason	Chevy	39900
5/13/2017	Earleen Milam	Chevy	17437
4/18/2017	Rudolf Eason	Ford	53132
3/19/2017	Kurtis Osorio	Ford	63961
2/6/2017	Towanda Pemberton	Chevy	25532
4/4/2017	Earleen Milam	Ford	18872
4/18/2017	Adelina Oglesby	Chevy	33126
2/9/2017	Hyman Irish	Chevy	33353
4/29/2017	Julianna Kunz	Ford	63964
12/17/2017	Ernie Pettigrew	Chevy	31711
3/11/2017	Ernie Pettigrew	Honda	14828
12/1/2017	Kurtis Osorio	Honda	19760
9/29/2017	Cami Goodson	Chevy	41996
8/18/2017	Yulanda Mireles	Honda	27153
8/30/2017	Quentin Johns	Toyota	31077
9/2/2017	Towanda Pemberton	Chevy	44728
9/13/2017	Earleen Milam	Ford	40967
1/7/2017	Evelynn Mckee	Ford	54630
5/13/2017	Julianna Kunz	Honda	16590
1/26/2017	Kurtis Osorio	Chevy	52699
6/29/2017	Adelina Oglesby	Chevy	54737
1/30/2017	Hyman Irish	Chevy	40034
8/26/2017	Adelina Oglesby	Ford	54728
2/5/2017	Zona Otis	Chevy	24370
11/15/2017	Cami Goodson	Chevy	40195
2/18/2017	Hyman Irish	Ford	39103
8/20/2017	Yulanda Mireles	Ford	26173
9/8/2017	Yulanda Mireles	Honda	17985
12/4/2017	Towanda Pemberton	Ford	54811
1/14/2017	Louetta Maloney	Chevy	45904
4/9/2017	Julianna Kunz	Honda	14961
7/1/2017	Towanda Pemberton	Ford	17942
2/7/2017	Kurtis Osorio	Ford	28878
8/30/2017	Hyman Irish	Toyota	27247
3/3/2017	Cami Goodson	Chevy	46424
2/25/2017	Rudolf Eason	Honda	21594
1/6/2017	Cami Goodson	Honda	22303
8/23/2017	Quentin Johns	Toyota	32856
2/24/2017	Julianna Kunz	Ford	52547
5/7/2017	Ernie Pettigrew	Toyota	18874
9/10/2017	Julianna Kunz	Toyota	21861
11/1/2017	Julianna Kunz	Chevy	45835
5/28/2017	Yulanda Mireles	Ford	32920
6/10/2017	Zona Otis	Ford	34493
5/3/2017	Earleen Milam	Ford	20643
11/2/2017	Earleen Milam	Ford	20744
8/28/2017	Hyman Irish	Ford	52927
8/22/2017	Julianna Kunz	Ford	34977
5/2/2017	Zona Otis	Chevy	31999
12/15/2017	Timika Poe	Honda	23932
11/1/2017	Rudolf Eason	Honda	30799
12/4/2017	Rudolf Eason	Ford	32108
11/8/2017	Earleen Milam	Ford	23387
12/2/2017	Rudolf Eason	Toyota	28419
2/14/2017	Earleen Milam	Chevy	30241
3/22/2017	Quentin Johns	Ford	31272
5/6/2017	Timika Poe	Ford	21007
2/24/2017	Evelynn Mckee	Ford	33083
6/9/2017	Yulanda Mireles	Chevy	36325
1/23/2017	Evelynn Mckee	Chevy	39398
6/21/2017	Zona Otis	Ford	51787
7/2/2017	Quentin Johns	Toyota	20216
8/27/2017	Kurtis Osorio	Honda	13538
9/4/2017	Hyman Irish	Toyota	28615
10/12/2017	Earleen Milam	Toyota	34139
10/29/2017	Zona Otis	Toyota	22222
9/18/2017	Earleen Milam	Toyota	33131
4/14/2017	Julianna Kunz	Honda	37347
10/10/2017	Evelynn Mckee	Chevy	42092
9/2/2017	Kurtis Osorio	Chevy	43648
11/7/2017	Hyman Irish	Chevy	24732
10/31/2017	Ernie Pettigrew	Honda	23979
9/13/2017	Adelina Oglesby	Chevy	49965
9/11/2017	Earleen Milam	Chevy	30136
4/17/2017	Earleen Milam	Toyota	25853
5/17/2017	Earleen Milam	Chevy	28377
11/10/2017	Timika Poe	Chevy	17307
1/21/2017	Ernie Pettigrew	Ford	30538
1/7/2017	Hyman Irish	Ford	48303
3/12/2017	Towanda Pemberton	Chevy	36016
10/29/2017	Rudolf Eason	Toyota	21276
4/10/2017	Timika Poe	Chevy	51113
5/3/2017	Earleen Milam	Chevy	31938
8/23/2017	Louetta Maloney	Toyota	28316
6/27/2017	Hyman Irish	Toyota	24847
2/2/2017	Earleen Milam	Toyota	24691
3/28/2017	Timika Poe	Ford	34109
9/22/2017	Zona Otis	Toyota	16844
5/6/2017	Quentin Johns	Toyota	26799
7/17/2017	Julianna Kunz	Chevy	19153
12/7/2017	Towanda Pemberton	Toyota	25764
1/24/2017	Kurtis Osorio	Chevy	31318
6/15/2017	Zona Otis	Chevy	31215
10/10/2017	Rudolf Eason	Ford	18705
1/29/2017	Yulanda Mireles	Toyota	24123
9/17/2017	Earleen Milam	Chevy	19832
6/28/2017	Zona Otis	Honda	26942
7/5/2017	Yulanda Mireles	Honda	34264
6/6/2017	Evelynn Mckee	Honda	17607
8/17/2017	Zona Otis	Chevy	24093
8/29/2017	Hyman Irish	Chevy	35473
12/3/2017	Cami Goodson	Ford	29496
1/1/2017	Rudolf Eason	Honda	27615
9/16/2017	Cami Goodson	Chevy	46987
3/23/2017	Timika Poe	Honda	30450
8/16/2017	Louetta Maloney	Ford	43570
11/8/2017	Rudolf Eason	Chevy	33813
6/20/2017	Hyman Irish	Ford	21277
11/4/2017	Ernie Pettigrew	Honda	37203
7/21/2017	Kurtis Osorio	Honda	35312
2/11/2017	Rudolf Eason	Toyota	20553
12/29/2017	Julianna Kunz	Chevy	33654
11/4/2017	Kurtis Osorio	Toyota	23563
5/26/2017	Louetta Maloney	Toyota	26852
4/16/2017	Zona Otis	Honda	26100
5/4/2017	Yulanda Mireles	Ford	16222
3/31/2017	Quentin Johns	Honda	14329
8/9/2017	Yulanda Mireles	Toyota	31767
4/19/2017	Rudolf Eason	Honda	14671
5/27/2017	Rudolf Eason	Honda	34664
4/11/2017	Evelynn Mckee	Toyota	28506
5/17/2017	Julianna Kunz	Honda	37747
11/9/2017	Adelina Oglesby	Toyota	33239
5/17/2017	Hyman Irish	Ford	38847
9/11/2017	Hyman Irish	Chevy	25228
1/14/2017	Hyman Irish	Toyota	33082
11/20/2017	Evelynn Mckee	Honda	24957
4/29/2017	Adelina Oglesby	Chevy	16842
11/10/2017	Yulanda Mireles	Toyota	20597
3/16/2017	Evelynn Mckee	Honda	19298
12/12/2017	Julianna Kunz	Chevy	37100
5/28/2017	Evelynn Mckee	Honda	18497
11/17/2017	Kurtis Osorio	Ford	17862
5/4/2017	Hyman Irish	Honda	35266
2/11/2017	Rudolf Eason	Ford	18495
1/28/2017	Rudolf Eason	Ford	58370
7/19/2017	Hyman Irish	Toyota	27644
2/2/2017	Kurtis Osorio	Chevy	39363
11/9/2017	Cami Goodson	Toyota	20875
7/30/2017	Timika Poe	Ford	16887
7/28/2017	Kurtis Osorio	Honda	27890
4/25/2017	Adelina Oglesby	Honda	17523
3/13/2017	Julianna Kunz	Chevy	31800
1/26/2017	Kurtis Osorio	Ford	51990
7/20/2017	Quentin Johns	Honda	19090
3/29/2017	Ernie Pettigrew	Toyota	16768
1/12/2017	Zona Otis	Toyota	29182
1/8/2017	Julianna Kunz	Toyota	30901
2/23/2017	Ernie Pettigrew	Toyota	17609
1/25/2017	Hyman Irish	Chevy	54789
2/23/2017	Julianna Kunz	Honda	31066
5/13/2017	Zona Otis	Toyota	18360
5/6/2017	Hyman Irish	Chevy	47092
2/10/2017	Cami Goodson	Ford	62074
6/8/2017	Cami Goodson	Ford	53815
3/10/2017	Kurtis Osorio	Honda	22227
5/20/2017	Yulanda Mireles	Toyota	22911
12/1/2017	Adelina Oglesby	Chevy	27207
4/25/2017	Adelina Oglesby	Chevy	45141
4/10/2017	Evelynn Mckee	Honda	18177
8/2/2017	Evelynn Mckee	Chevy	17131
11/21/2017	Timika Poe	Honda	31572
2/20/2017	Rudolf Eason	Honda	38936
3/8/2017	Julianna Kunz	Chevy	40296
4/28/2017	Zona Otis	Chevy	16165
7/26/2017	Hyman Irish	Chevy	26128
9/5/2017	Earleen Milam	Chevy	25662
3/25/2017	Cami Goodson	Honda	13943
12/17/2017	Louetta Maloney	Chevy	51928
7/8/2017	Timika Poe	Honda	38793
1/20/2017	Zona Otis	Honda	24599
1/3/2017	Towanda Pemberton	Honda	38613
10/3/2017	Earleen Milam	Ford	50310
7/2/2017	Evelynn Mckee	Chevy	24160
7/30/2017	Hyman Irish	Chevy	28621
2/21/2017	Adelina Oglesby	Ford	57531
3/23/2017	Zona Otis	Chevy	36034
7/31/2017	Hyman Irish	Toyota	34395
6/26/2017	Hyman Irish	Ford	41133
6/18/2017	Ernie Pettigrew	Ford	25410
4/20/2017	Julianna Kunz	Toyota	28017
7/3/2017	Quentin Johns	Toyota	24905
11/7/2017	Yulanda Mireles	Ford	48895
3/27/2017	Cami Goodson	Chevy	42565
12/31/2017	Zona Otis	Chevy	23801
3/15/2017	Ernie Pettigrew	Chevy	43577
4/11/2017	Yulanda Mireles	Ford	34220
6/8/2017	Kurtis Osorio	Ford	38694
11/1/2017	Timika Poe	Honda	36842
10/20/2017	Zona Otis	Toyota	29581
1/25/2017	Adelina Oglesby	Honda	35720
2/8/2017	Julianna Kunz	Ford	63185
5/15/2017	Hyman Irish	Chevy	49985
10/4/2017	Hyman Irish	Toyota	29169
5/22/2017	Cami Goodson	Honda	15772
10/28/2017	Kurtis Osorio	Honda	18344
8/2/2017	Louetta Maloney	Toyota	26344
3/16/2017	Hyman Irish	Ford	16495
1/25/2017	Zona Otis	Ford	58845
12/5/2017	Yulanda Mireles	Chevy	51845
9/28/2017	Earleen Milam	Toyota	31672
2/28/2017	Hyman Irish	Ford	30545
4/10/2017	Adelina Oglesby	Honda	27446
11/7/2017	Zona Otis	Toyota	24670
7/17/2017	Louetta Maloney	Chevy	38069
5/1/2017	Cami Goodson	Honda	20926
11/7/2017	Rudolf Eason	Honda	14108
8/8/2017	Louetta Maloney	Honda	36040
6/24/2017	Zona Otis	Chevy	47227
2/5/2017	Towanda Pemberton	Ford	35310
11/2/2017	Kurtis Osorio	Chevy	42144
4/27/2017	Hyman Irish	Chevy	27786
4/26/2017	Earleen Milam	Ford	36198
1/25/2017	Quentin Johns	Ford	33182
4/1/2017	Towanda Pemberton	Ford	23777
11/2/2017	Ernie Pettigrew	Honda	21937
11/19/2017	Evelynn Mckee	Honda	28356
5/9/2017	Yulanda Mireles	Toyota	17499
4/24/2017	Hyman Irish	Chevy	17255
1/21/2017	Yulanda Mireles	Toyota	16781
12/16/2017	Kurtis Osorio	Toyota	17139
4/29/2017	Rudolf Eason	Toyota	17644
10/18/2017	Rudolf Eason	Ford	53969
8/28/2017	Louetta Maloney	Honda	25196
1/21/2017	Kurtis Osorio	Ford	56804
2/15/2017	Julianna Kunz	Honda	33569
3/3/2017	Hyman Irish	Chevy	32626
1/22/2017	Quentin Johns	Chevy	33582
6/12/2017	Cami Goodson	Ford	21878
9/17/2017	Adelina Oglesby	Toyota	20711
8/2/2017	Louetta Maloney	Honda	13014
6/21/2017	Yulanda Mireles	Toyota	21147
11/2/2017	Yulanda Mireles	Chevy	29825
3/29/2017	Timika Poe	Chevy	31078
3/21/2017	Ernie Pettigrew	Honda	22668
6/1/2017	Ernie Pettigrew	Ford	18854
3/9/2017	Quentin Johns	Toyota	30888
8/5/2017	Rudolf Eason	Chevy	22467
10/14/2017	Evelynn Mckee	Honda	21430
11/5/2017	Yulanda Mireles	Chevy	41104
4/4/2017	Hyman Irish	Ford	26738
4/11/2017	Zona Otis	Chevy	25782
12/10/2017	Hyman Irish	Chevy	17023
10/12/2017	Kurtis Osorio	Toyota	20011
6/24/2017	Yulanda Mireles	Toyota	29676
8/20/2017	Ernie Pettigrew	Toyota	16257
11/16/2017	Evelynn Mckee	Chevy	47623
9/9/2017	Towanda Pemberton	Honda	38399
5/19/2017	Kurtis Osorio	Chevy	29472
6/27/2017	Cami Goodson	Toyota	22214
11/29/2017	Rudolf Eason	Chevy	43244
12/10/2017	Zona Otis	Ford	24474
1/21/2017	Zona Otis	Ford	62952
6/18/2017	Timika Poe	Honda	27330
7/17/2017	Quentin Johns	Honda	21829
1/15/2017	Quentin Johns	Toyota	34331
1/30/2017	Adelina Oglesby	Ford	24950
10/31/2017	Rudolf Eason	Toyota	32989
3/31/2017	Towanda Pemberton	Honda	15215
3/26/2017	Towanda Pemberton	Honda	31001
1/6/2017	Hyman Irish	Toyota	25651
4/28/2017	Louetta Maloney	Honda	35484
6/30/2017	Cami Goodson	Ford	30997
9/19/2017	Evelynn Mckee	Ford	64210
2/23/2017	Towanda Pemberton	Ford	45566
4/23/2017	Towanda Pemberton	Toyota	22425
5/25/2017	Earleen Milam	Toyota	34000
1/18/2017	Towanda Pemberton	Honda	30704
5/25/2017	Julianna Kunz	Toyota	32254
5/7/2017	Adelina Oglesby	Honda	14578
10/19/2017	Kurtis Osorio	Honda	21745
11/3/2017	Louetta Maloney	Toyota	19731
10/8/2017	Yulanda Mireles	Ford	25380
12/11/2017	Timika Poe	Honda	36222
4/13/2017	Quentin Johns	Toyota	33034
12/24/2017	Hyman Irish	Ford	23704
4/6/2017	Evelynn Mckee	Chevy	52669
9/24/2017	Towanda Pemberton	Chevy	30257
8/5/2017	Adelina Oglesby	Honda	35787
11/14/2017	Louetta Maloney	Chevy	50608
7/31/2017	Earleen Milam	Toyota	22415
8/30/2017	Rudolf Eason	Chevy	51569
12/19/2017	Kurtis Osorio	Ford	31272
11/27/2017	Adelina Oglesby	Honda	23872
4/23/2017	Hyman Irish	Honda	16737
3/25/2017	Louetta Maloney	Chevy	24837
12/16/2017	Ernie Pettigrew	Ford	59540
6/20/2017	Timika Poe	Ford	64101
2/8/2017	Yulanda Mireles	Toyota	27292
3/13/2017	Louetta Maloney	Chevy	17414
3/31/2017	Louetta Maloney	Honda	16714
5/20/2017	Cami Goodson	Toyota	33672
9/20/2017	Ernie Pettigrew	Chevy	35110
9/5/2017	Julianna Kunz	Toyota	30883
6/26/2017	Hyman Irish	Ford	51718
9/11/2017	Earleen Milam	Chevy	54080
1/5/2017	Zona Otis	Toyota	28901
3/29/2017	Zona Otis	Ford	38137
4/3/2017	Towanda Pemberton	Honda	34356
6/22/2017	Timika Poe	Toyota	21098
10/1/2017	Earleen Milam	Ford	37972
1/21/2017	Zona Otis	Honda	33636
10/16/2017	Rudolf Eason	Honda	37920
6/13/2017	Timika Poe	Ford	42826
4/9/2017	Rudolf Eason	Toyota	29034
5/23/2017	Julianna Kunz	Toyota	31662
2/25/2017	Adelina Oglesby	Honda	36718
1/12/2017	Adelina Oglesby	Honda	35528
4/5/2017	Cami Goodson	Ford	60236
8/20/2017	Adelina Oglesby	Ford	49803
9/21/2017	Louetta Maloney	Chevy	16896
2/24/2017	Zona Otis	Chevy	26339
3/4/2017	Hyman Irish	Toyota	26730
2/3/2017	Ernie Pettigrew	Ford	32963
5/3/2017	Zona Otis	Chevy	24654
2/7/2017	Earleen Milam	Ford	40532
1/25/2017	Cami Goodson	Honda	28674
7/11/2017	Louetta Maloney	Chevy	40984
11/23/2017	Earleen Milam	Ford	16001
2/16/2017	Rudolf Eason	Ford	29109
9/9/2017	Zona Otis	Toyota	32020
2/28/2017	Yulanda Mireles	Chevy	48092
3/21/2017	Timika Poe	Chevy	19993
8/21/2017	Cami Goodson	Toyota	25262
7/28/2017	Evelynn Mckee	Ford	61371
3/4/2017	Julianna Kunz	Honda	17305
9/26/2017	Evelynn Mckee	Toyota	31253
3/15/2017	Adelina Oglesby	Ford	22426
7/24/2017	Earleen Milam	Toyota	27921
12/5/2017	Adelina Oglesby	Chevy	27124
12/3/2017	Cami Goodson	Honda	37951
6/11/2017	Ernie Pettigrew	Honda	17522
2/18/2017	Timika Poe	Honda	16608
6/11/2017	Louetta Maloney	Ford	56430
6/24/2017	Adelina Oglesby	Chevy	35753
2/22/2017	Towanda Pemberton	Ford	28451
3/30/2017	Earleen Milam	Chevy	35597
3/30/2017	Ernie Pettigrew	Toyota	22270
1/4/2017	Quentin Johns	Ford	61480
1/15/2017	Yulanda Mireles	Chevy	49624
1/23/2017	Quentin Johns	Honda	17385
5/31/2017	Evelynn Mckee	Honda	21162
7/13/2017	Zona Otis	Ford	43815
6/24/2017	Hyman Irish	Toyota	25205
4/17/2017	Towanda Pemberton	Toyota	30529
10/23/2017	Earleen Milam	Chevy	41798
1/25/2017	Timika Poe	Chevy	30313
10/6/2017	Julianna Kunz	Honda	29253
11/27/2017	Rudolf Eason	Toyota	25281
10/28/2017	Louetta Maloney	Toyota	28427
2/17/2017	Quentin Johns	Honda	28372
6/22/2017	Yulanda Mireles	Chevy	52311
1/14/2017	Kurtis Osorio	Ford	20881
10/23/2017	Quentin Johns	Honda	32324
5/8/2017	Julianna Kunz	Honda	23872
11/12/2017	Hyman Irish	Chevy	44014
1/25/2017	Quentin Johns	Honda	20926
6/27/2017	Timika Poe	Toyota	30900
5/14/2017	Kurtis Osorio	Honda	15744
3/6/2017	Earleen Milam	Ford	23910
10/4/2017	Timika Poe	Ford	31445
11/30/2017	Timika Poe	Chevy	26364
11/1/2017	Yulanda Mireles	Toyota	20959
11/26/2017	Quentin Johns	Toyota	22823
2/11/2017	Adelina Oglesby	Ford	36548
11/20/2017	Kurtis Osorio	Honda	24839
